own_id,categoryCode,parentCategoryCode,categoryTitle,categoryName,count,child_categoryCode,child_parentCategoryCode,child_categoryTitle,child_categoryName,child_count,child_childCategoryList
209,014,,컬처,Culture,6651,014004,014,티켓,티켓,12,"[{'categoryCode': '014004001', 'parentCategoryCode': '014004', 'categoryTitle': '페스티벌/콘서트', 'categoryName': '페스티벌/콘서트', 'count': 1, 'childCategoryList': []}, {'categoryCode': '014004002', 'parentCategoryCode': '014004', 'categoryTitle': '전시/행사', 'categoryName': '전시/행사', 'count': 11, 'childCategoryList': []}]"
210,014,,컬처,Culture,6651,014001,014,도서/음반,도서/음반,446,"[{'categoryCode': '014001001', 'parentCategoryCode': '014001', 'categoryTitle': '도서', 'categoryName': '도서', 'count': 115, 'childCategoryList': []}, {'categoryCode': '014001002', 'parentCategoryCode': '014001', 'categoryTitle': '음반', 'categoryName': '음반', 'count': 4, 'childCategoryList': []}, {'categoryCode': '014001003', 'parentCategoryCode': '014001', 'categoryTitle': '악기', 'categoryName': '악기', 'count': 84, 'childCategoryList': []}, {'categoryCode': '014001004', 'parentCategoryCode': '014001', 'categoryTitle': '키즈 도서/음반', 'categoryName': '키즈 도서/음반', 'count': 243, 'childCategoryList': []}]"
211,014,,컬처,Culture,6651,014005,014,취미,취미,4953,"[{'categoryCode': '014005001', 'parentCategoryCode': '014005', 'categoryTitle': '토이/피규어', 'categoryName': '토이/피규어', 'count': 438, 'childCategoryList': []}, {'categoryCode': '014005002', 'parentCategoryCode': '014005', 'categoryTitle': '보드게임/퍼즐', 'categoryName': '보드게임/퍼즐', 'count': 72, 'childCategoryList': []}, {'categoryCode': '014005003', 'parentCategoryCode': '014005', 'categoryTitle': '키즈 완구/교구/놀이', 'categoryName': '키즈 완구/교구/놀이', 'count': 4443, 'childCategoryList': []}]"
212,014,,컬처,Culture,6651,014003,014,아트,아트,1221,"[{'categoryCode': '014003001', 'parentCategoryCode': '014003', 'categoryTitle': '그림', 'categoryName': '그림', 'count': 206, 'childCategoryList': []}, {'categoryCode': '014003004', 'parentCategoryCode': '014003', 'categoryTitle': '아트 포스터', 'categoryName': '아트 포스터', 'count': 952, 'childCategoryList': []}, {'categoryCode': '014003003', 'parentCategoryCode': '014003', 'categoryTitle': '굿즈/오브제', 'categoryName': '굿즈/오브제', 'count': 63, 'childCategoryList': []}]"
213,014,,컬처,Culture,6651,014002,014,기타 컬처,기타 컬처,19,
214,021,,반려동물,Pet,4275,021,,전체,Pet,4275,
215,021,,반려동물,Pet,4275,021004,021,반려동물 의류,반려동물 의류,2153,"[{'categoryCode': '021004001', 'parentCategoryCode': '021004', 'categoryTitle': '아우터', 'categoryName': '아우터', 'count': 337, 'childCategoryList': []}, {'categoryCode': '021004002', 'parentCategoryCode': '021004', 'categoryTitle': '티셔츠', 'categoryName': '티셔츠', 'count': 790, 'childCategoryList': []}, {'categoryCode': '021004003', 'parentCategoryCode': '021004', 'categoryTitle': '후드 티셔츠', 'categoryName': '후드 티셔츠', 'count': 176, 'childCategoryList': []}, {'categoryCode': '021004004', 'parentCategoryCode': '021004', 'categoryTitle': '블라우스/셔츠', 'categoryName': '블라우스/셔츠', 'count': 9, 'childCategoryList': []}, {'categoryCode': '021004005', 'parentCategoryCode': '021004', 'categoryTitle': '니트/스웨터', 'categoryName': '니트/스웨터', 'count': 116, 'childCategoryList': []}, {'categoryCode': '021004006', 'parentCategoryCode': '021004', 'categoryTitle': '올인원', 'categoryName': '올인원', 'count': 162, 'childCategoryList': []}, {'categoryCode': '021004007', 'parentCategoryCode': '021004', 'categoryTitle': '원피스', 'categoryName': '원피스', 'count': 133, 'childCategoryList': []}, {'categoryCode': '021004008', 'parentCategoryCode': '021004', 'categoryTitle': '팬츠/치마', 'categoryName': '팬츠/치마', 'count': 2, 'childCategoryList': []}, {'categoryCode': '021004009', 'parentCategoryCode': '021004', 'categoryTitle': '레인코트', 'categoryName': '레인코트', 'count': 63, 'childCategoryList': []}, {'categoryCode': '021004010', 'parentCategoryCode': '021004', 'categoryTitle': '수영복', 'categoryName': '수영복', 'count': 11, 'childCategoryList': []}, {'categoryCode': '021004011', 'parentCategoryCode': '021004', 'categoryTitle': '한복', 'categoryName': '한복', 'count': 26, 'childCategoryList': []}, {'categoryCode': '021004012', 'parentCategoryCode': '021004', 'categoryTitle': '기능성 의류', 'categoryName': '기능성 의류', 'count': 14, 'childCategoryList': []}, {'categoryCode': '021004014', 'parentCategoryCode': '021004', 'categoryTitle': '기타 의류', 'categoryName': '기타 의류', 'count': 117, 'childCategoryList': []}]"
216,021,,반려동물,Pet,4275,021005,021,반려동물 잡화,반려동물 잡화,197,"[{'categoryCode': '021005001', 'parentCategoryCode': '021005', 'categoryTitle': '양말/신발', 'categoryName': '양말/신발', 'count': 6, 'childCategoryList': []}, {'categoryCode': '021005002', 'parentCategoryCode': '021005', 'categoryTitle': '모자', 'categoryName': '모자', 'count': 64, 'childCategoryList': []}, {'categoryCode': '021005003', 'parentCategoryCode': '021005', 'categoryTitle': '이름표/목걸이', 'categoryName': '이름표/목걸이', 'count': 10, 'childCategoryList': []}, {'categoryCode': '021005004', 'parentCategoryCode': '021005', 'categoryTitle': '스카프/반다나', 'categoryName': '스카프/반다나', 'count': 33, 'childCategoryList': []}, {'categoryCode': '021005005', 'parentCategoryCode': '021005', 'categoryTitle': '선글라스', 'categoryName': '선글라스', 'count': 14, 'childCategoryList': []}, {'categoryCode': '021005006', 'parentCategoryCode': '021005', 'categoryTitle': '머리핀/고무줄', 'categoryName': '머리핀/고무줄', 'count': 1, 'childCategoryList': []}, {'categoryCode': '021005007', 'parentCategoryCode': '021005', 'categoryTitle': '가방', 'categoryName': '가방', 'count': 40, 'childCategoryList': []}, {'categoryCode': '021005008', 'parentCategoryCode': '021005', 'categoryTitle': '기타 잡화', 'categoryName': '기타 잡화', 'count': 29, 'childCategoryList': []}]"
217,021,,반려동물,Pet,4275,021002,021,반려동물 용품,반려동물 용품,1938,"[{'categoryCode': '021002001', 'parentCategoryCode': '021002', 'categoryTitle': '배변용품', 'categoryName': '배변용품', 'count': 38, 'childCategoryList': []}, {'categoryCode': '021002002', 'parentCategoryCode': '021002', 'categoryTitle': '미용/목욕용품', 'categoryName': '미용/목욕용품', 'count': 109, 'childCategoryList': []}, {'categoryCode': '021002003', 'parentCategoryCode': '021002', 'categoryTitle': '외출용품', 'categoryName': '외출용품', 'count': 1198, 'childCategoryList': []}, {'categoryCode': '021002004', 'parentCategoryCode': '021002', 'categoryTitle': '토이 / 노즈워크', 'categoryName': '토이 / 노즈워크', 'count': 228, 'childCategoryList': []}, {'categoryCode': '021002005', 'parentCategoryCode': '021002', 'categoryTitle': '기타용품', 'categoryName': '기타용품', 'count': 365, 'childCategoryList': []}]"
218,021,,반려동물,Pet,4275,021006,021,반려동물 푸드,반려동물 푸드,184,"[{'categoryCode': '021006001', 'parentCategoryCode': '021006', 'categoryTitle': '사료', 'categoryName': '사료', 'count': 97, 'childCategoryList': []}, {'categoryCode': '021006002', 'parentCategoryCode': '021006', 'categoryTitle': '간식', 'categoryName': '간식', 'count': 78, 'childCategoryList': []}, {'categoryCode': '021006003', 'parentCategoryCode': '021006', 'categoryTitle': '영양제', 'categoryName': '영양제', 'count': 9, 'childCategoryList': []}]"
